Disease	pathway	sex	alteration	colors	id
Peripheral arterial disease	hsp90 chaperone cycle for steroid hormone receptors shr in the presence of ligand	men	up	#4A75A9	7
Peripheral arterial disease	extracellular matrix organization	men	up	#4A75A9	7
Peripheral arterial disease	rho gtpases activate wasps and waves	men	up	#4A75A9	7
Peripheral arterial disease	signal amplification	men	up	#4A75A9	7
Peripheral arterial disease	signaling by vegf	men	up	#4A75A9	7
Major depression	respiratory electron transport atp synthesis by chemiosmotic coupling and heat production by uncoupling proteins	women	down	#B6453A	8
Major depression	respiratory electron transport	women	down	#B6453A	8
Major depression	degradation of dvl	women	down	#B6453A	8
Major depression	scf beta trcp mediated degradation of emi1	women	down	#B6453A	8
Major depression	negative regulation of notch4 signaling	women	down	#B6453A	8
Major depression	degradation of gli1 by the proteasome	women	down	#B6453A	8
Major depression	fceri mediated nf kb activation	women	down	#B6453A	8
Major depression	the citric acid tca cycle and respiratory electron transport	women	down	#B6453A	8
Major depression	dectin 1 mediated noncanonical nf kb signaling	women	down	#B6453A	8
Major depression	defective cftr causes cystic fibrosis	women	down	#B6453A	8
Major depression	scf skp2 mediated degradation of p27 p21	women	down	#B6453A	8
Major depression	apc c mediated degradation of cell cycle proteins	women	down	#B6453A	8
Major depression	mitochondrial translation	women	down	#B6453A	8
Major depression	clec7a dectin 1 signaling	women	down	#B6453A	8
Major depression	cross presentation of soluble exogenous antigens endosomes	women	down	#B6453A	8
Major depression	regulation of ras by gaps	women	down	#B6453A	8
Major depression	apc c cdh1 mediated degradation of cdc20 and other apc c cdh1 targeted proteins in late mitosis early g1	women	down	#B6453A	8
Major depression	formation of incision complex in gg ner	women	down	#B6453A	8
Major depression	complex i biogenesis	women	down	#B6453A	8
Major depression	tcr signaling	women	down	#B6453A	8
Major depression	host interactions of hiv factors	women	down	#B6453A	8
Major depression	downstream signaling events of b cell receptor bcr	women	down	#B6453A	8
Major depression	nuclear events mediated by nfe2l2	women	down	#B6453A	8
Major depression	stabilization of p53	women	down	#B6453A	8
Major depression	regulation of runx3 expression and activity	women	down	#B6453A	8
Major depression	regulation of runx2 expression and activity	women	down	#B6453A	8
Major depression	auf1 hnrnp d0 binds and destabilizes mrna	women	down	#B6453A	8
Major depression	degradation of axin	women	down	#B6453A	8
Major depression	hiv infection	women	down	#B6453A	8
Major depression	global genome nucleotide excision repair gg ner	women	down	#B6453A	8
Major depression	mhc class ii antigen presentation	women	down	#B6453A	8
Major depression	nucleotide excision repair	women	down	#B6453A	8
Major depression	fc epsilon receptor fceri signaling	women	down	#B6453A	8
Major depression	antigen processing cross presentation	women	down	#B6453A	8
Major depression	orc1 removal from chromatin	women	down	#B6453A	8
Major depression	cyclin a cdk2 associated events at s phase entry	women	down	#B6453A	8
Major depression	signaling by the b cell receptor bcr	women	down	#B6453A	8
Major depression	degradation of beta catenin by the destruction complex	women	down	#B6453A	8
Major depression	g1 s dna damage checkpoints	women	down	#B6453A	8
Major depression	cellular response to chemical stress	women	down	#B6453A	8
Major depression	keap1 nfe2l2 pathway	women	down	#B6453A	8
Major depression	uch proteinases	women	down	#B6453A	8
Major depression	c type lectin receptors clrs	women	down	#B6453A	8
Major depression	transcription coupled nucleotide excision repair tc ner	women	down	#B6453A	8
Major depression	metabolism of polyamines	women	down	#B6453A	8
Major depression	switching of origins to a post replicative state	women	down	#B6453A	8
Major depression	runx1 regulates transcription of genes involved in differentiation of hscs	women	down	#B6453A	8
Major depression	translation	women	down	#B6453A	8
Major depression	mitochondrial protein import	women	down	#B6453A	8
Major depression	mitophagy	women	down	#B6453A	8
Major depression	inactivation of csf3 g csf signaling	women	down	#B6453A	8
Major depression	dna replication pre initiation	women	down	#B6453A	8
Major depression	pink1 prkn mediated mitophagy	women	down	#B6453A	8
Major depression	tp53 regulates metabolic genes	women	down	#B6453A	8
Major depression	rho gtpases activate wasps and waves	women	down	#B6453A	8
Major depression	synthesis of dna	women	down	#B6453A	8
Major depression	mapk6 mapk4 signaling	women	down	#B6453A	8
Major depression	regulation of mrna stability by proteins that bind au rich elements	women	down	#B6453A	8
Major depression	neutrophil degranulation	women	down	#B6453A	8
Major depression	cholesterol biosynthesis	women	down	#B6453A	8
Major depression	protein localization	women	down	#B6453A	8
Major depression	processing of capped intronless pre mrna	women	down	#B6453A	8
Major depression	parasite infection	women	down	#B6453A	8
Major depression	s phase	women	down	#B6453A	8
Major depression	separation of sister chromatids	women	down	#B6453A	8
Major depression	translesion synthesis by polh	women	down	#B6453A	8
Bipolar disorder	laminin interactions	women	up	#B6453A	9
Bipolar disorder	respiratory electron transport	women	down	#B6453A	9
Bipolar disorder	respiratory electron transport atp synthesis by chemiosmotic coupling and heat production by uncoupling proteins	women	down	#B6453A	9
Bipolar disorder	the citric acid tca cycle and respiratory electron transport	women	down	#B6453A	9
Bipolar disorder	mitochondrial translation	women	down	#B6453A	9
Bipolar disorder	complex i biogenesis	women	down	#B6453A	9
Bipolar disorder	hedgehog ligand biogenesis	women	down	#B6453A	9
Bipolar disorder	negative regulation of notch4 signaling	women	down	#B6453A	9
Bipolar disorder	scf beta trcp mediated degradation of emi1	women	down	#B6453A	9
Bipolar disorder	cross presentation of soluble exogenous antigens endosomes	women	down	#B6453A	9
Bipolar disorder	degradation of gli1 by the proteasome	women	down	#B6453A	9
Bipolar disorder	regulation of ras by gaps	women	down	#B6453A	9
Bipolar disorder	defective cftr causes cystic fibrosis	women	down	#B6453A	9
Bipolar disorder	degradation of dvl	women	down	#B6453A	9
Bipolar disorder	regulation of pten stability and activity	women	down	#B6453A	9
Bipolar disorder	dectin 1 mediated noncanonical nf kb signaling	women	down	#B6453A	9
Bipolar disorder	stabilization of p53	women	down	#B6453A	9
Bipolar disorder	degradation of axin	women	down	#B6453A	9
Bipolar disorder	scf skp2 mediated degradation of p27 p21	women	down	#B6453A	9
Bipolar disorder	the role of gtse1 in g2 m progression after g2 checkpoint	women	down	#B6453A	9
Bipolar disorder	metabolism of polyamines	women	down	#B6453A	9
Bipolar disorder	apc c cdh1 mediated degradation of cdc20 and other apc c cdh1 targeted proteins in late mitosis early g1	women	down	#B6453A	9
Bipolar disorder	fceri mediated nf kb activation	women	down	#B6453A	9
Bipolar disorder	downstream signaling events of b cell receptor bcr	women	down	#B6453A	9
Bipolar disorder	orc1 removal from chromatin	women	down	#B6453A	9
Bipolar disorder	auf1 hnrnp d0 binds and destabilizes mrna	women	down	#B6453A	9
Bipolar disorder	pcp ce pathway	women	down	#B6453A	9
Bipolar disorder	regulation of runx2 expression and activity	women	down	#B6453A	9
Bipolar disorder	host interactions of hiv factors	women	down	#B6453A	9
Bipolar disorder	abc transporter disorders	women	down	#B6453A	9
Bipolar disorder	regulation of runx3 expression and activity	women	down	#B6453A	9
Bipolar disorder	formation of incision complex in gg ner	women	down	#B6453A	9
Bipolar disorder	asymmetric localization of pcp proteins	women	down	#B6453A	9
Bipolar disorder	runx1 regulates transcription of genes involved in differentiation of hscs	women	down	#B6453A	9
Bipolar disorder	hiv infection	women	down	#B6453A	9
Bipolar disorder	g1 s dna damage checkpoints	women	down	#B6453A	9
Bipolar disorder	g2 m checkpoints	women	down	#B6453A	9
Bipolar disorder	apc c mediated degradation of cell cycle proteins	women	down	#B6453A	9
Bipolar disorder	dna replication pre initiation	women	down	#B6453A	9
Bipolar disorder	cellular response to hypoxia	women	down	#B6453A	9
Bipolar disorder	uch proteinases	women	down	#B6453A	9
Bipolar disorder	hedgehog off state	women	down	#B6453A	9
Bipolar disorder	switching of origins to a post replicative state	women	down	#B6453A	9
Bipolar disorder	degradation of beta catenin by the destruction complex	women	down	#B6453A	9
Bipolar disorder	separation of sister chromatids	women	down	#B6453A	9
Bipolar disorder	cyclin a cdk2 associated events at s phase entry	women	down	#B6453A	9
Bipolar disorder	formation of tc ner pre incision complex	women	down	#B6453A	9
Bipolar disorder	mitochondrial protein import	women	down	#B6453A	9
Bipolar disorder	hedgehog on state	women	down	#B6453A	9
Bipolar disorder	global genome nucleotide excision repair gg ner	women	down	#B6453A	9
Bipolar disorder	abc family proteins mediated transport	women	down	#B6453A	9
Bipolar disorder	mitotic g2 g2 m phases	women	down	#B6453A	9
Bipolar disorder	citric acid cycle tca cycle	women	down	#B6453A	9
Bipolar disorder	synthesis of dna	women	down	#B6453A	9
Bipolar disorder	tp53 regulates metabolic genes	women	down	#B6453A	9
Bipolar disorder	dna damage recognition in gg ner	women	down	#B6453A	9
Bipolar disorder	tnfr2 non canonical nf kb pathway	women	down	#B6453A	9
Bipolar disorder	signaling by hedgehog	women	down	#B6453A	9
Bipolar disorder	dna replication	women	down	#B6453A	9
Bipolar disorder	vldlr internalisation and degradation	women	down	#B6453A	9
Bipolar disorder	nucleotide excision repair	women	down	#B6453A	9
Bipolar disorder	clec7a dectin 1 signaling	women	down	#B6453A	9
Bipolar disorder	signaling by notch4	women	down	#B6453A	9
Bipolar disorder	golgi to er retrograde transport	women	down	#B6453A	9
Bipolar disorder	regulation of mrna stability by proteins that bind au rich elements	women	down	#B6453A	9
Bipolar disorder	copi mediated anterograde transport	women	down	#B6453A	9
Bipolar disorder	fc epsilon receptor fceri signaling	women	down	#B6453A	9
Bipolar disorder	mapk6 mapk4 signaling	women	down	#B6453A	9
Bipolar disorder	signaling by the b cell receptor bcr	women	down	#B6453A	9
Bipolar disorder	beta catenin independent wnt signaling	women	down	#B6453A	9
Bipolar disorder	copi independent golgi to er retrograde traffic	women	down	#B6453A	9
Bipolar disorder	protein localization	women	down	#B6453A	9
Bipolar disorder	transcription coupled nucleotide excision repair tc ner	women	down	#B6453A	9
Bipolar disorder	neddylation	women	down	#B6453A	9
Bipolar disorder	nuclear events mediated by nfe2l2	women	down	#B6453A	9
Bipolar disorder	synthesis of active ubiquitin roles of e1 and e2 enzymes	women	down	#B6453A	9
Bipolar disorder	s phase	women	down	#B6453A	9
Bipolar disorder	tcr signaling	women	down	#B6453A	9
Bipolar disorder	mhc class ii antigen presentation	women	down	#B6453A	9
Bipolar disorder	pten regulation	women	down	#B6453A	9
Bipolar disorder	cholesterol biosynthesis	women	down	#B6453A	9
Bipolar disorder	protein ubiquitination	women	down	#B6453A	9
Bipolar disorder	antigen processing ubiquitination proteasome degradation	women	down	#B6453A	9
Bipolar disorder	disorders of transmembrane transporters	women	down	#B6453A	9
Bipolar disorder	mitophagy	women	down	#B6453A	9
Bipolar disorder	mrna capping	women	down	#B6453A	9
Bipolar disorder	translation	women	down	#B6453A	9
Bipolar disorder	cellular response to chemical stress	women	down	#B6453A	9
Bipolar disorder	formation of the early elongation complex	women	down	#B6453A	9
Bipolar disorder	keap1 nfe2l2 pathway	women	down	#B6453A	9
Bipolar disorder	dual incision in tc ner	women	down	#B6453A	9
Bipolar disorder	transcriptional regulation by runx2	women	down	#B6453A	9
Bipolar disorder	interleukin 1 signaling	women	down	#B6453A	9
Bipolar disorder	c type lectin receptors clrs	women	down	#B6453A	9
Bipolar disorder	apoptosis	women	down	#B6453A	9
Bipolar disorder	dual incision in gg ner	women	down	#B6453A	9
Bipolar disorder	eph ephrin signaling	women	down	#B6453A	9
Bipolar disorder	recognition of dna damage by pcna containing replication complex	women	down	#B6453A	9
Bipolar disorder	hiv transcription elongation	women	down	#B6453A	9
Bipolar disorder	antigen processing cross presentation	women	down	#B6453A	9
Bipolar disorder	pink1 prkn mediated mitophagy	women	down	#B6453A	9
Bipolar disorder	e3 ubiquitin ligases ubiquitinate target proteins	women	down	#B6453A	9
Bipolar disorder	rho gtpases activate wasps and waves	women	down	#B6453A	9
Bipolar disorder	programmed cell death	women	down	#B6453A	9
Bipolar disorder	wnt5a dependent internalization of fzd4	women	down	#B6453A	9
Bipolar disorder	transcriptional regulation by runx3	women	down	#B6453A	9
Crohn's disease	nuclear events mediated by nfe2l2	common	up	#19787F	10
Crohn's disease	keap1 nfe2l2 pathway	common	up	#19787F	10
Crohn's disease	cellular response to chemical stress	men	up	#4A75A9	10
Crohn's disease	detoxification of reactive oxygen species	men	up	#4A75A9	10
Crohn's disease	eukaryotic translation initiation	common	down	#19787F	10
Crohn's disease	response of eif2ak4 gcn2 to amino acid deficiency	common	down	#19787F	10
Crohn's disease	eukaryotic translation elongation	common	down	#19787F	10
Crohn's disease	nonsense mediated decay nmd	common	down	#19787F	10
Crohn's disease	influenza infection	common	down	#19787F	10
Crohn's disease	cellular response to starvation	common	down	#19787F	10
Crohn's disease	activation of the mrna upon binding of the cap binding complex and eifs and subsequent binding to 43s	common	down	#19787F	10
Crohn's disease	srp dependent cotranslational protein targeting to membrane	common	down	#19787F	10
Crohn's disease	selenoamino acid metabolism	common	down	#19787F	10
Crohn's disease	sars cov 1 modulates host translation machinery	common	down	#19787F	10
Crohn's disease	rrna processing	women	down	#B6453A	10
Crohn's disease	sars cov 2 modulates host translation machinery	men	down	#4A75A9	10
Chronic Obstructive Pulmonary Disease	nfe2l2 regulating anti oxidant detoxification enzymes	women	up	#B6453A	11
Chronic Obstructive Pulmonary Disease	cytochrome p450 arranged by substrate type	women	up	#B6453A	11
Chronic Obstructive Pulmonary Disease	immunoregulatory interactions between a lymphoid and a non lymphoid cell	women	up	#B6453A	11
Chronic Obstructive Pulmonary Disease	mrna splicing	common	down	#19787F	11
Chronic Obstructive Pulmonary Disease	resolution of abasic sites ap sites	common	down	#19787F	11
Chronic Obstructive Pulmonary Disease	chromatin modifying enzymes	common	down	#19787F	11
Chronic Obstructive Pulmonary Disease	rrna processing	women	down	#B6453A	11
Chronic Obstructive Pulmonary Disease	eukaryotic translation initiation	women	down	#B6453A	11
Chronic Obstructive Pulmonary Disease	response of eif2ak4 gcn2 to amino acid deficiency	women	down	#B6453A	11
Chronic Obstructive Pulmonary Disease	regulation of expression of slits and robos	women	down	#B6453A	11
Chronic Obstructive Pulmonary Disease	eukaryotic translation elongation	women	down	#B6453A	11
Chronic Obstructive Pulmonary Disease	nonsense mediated decay nmd	women	down	#B6453A	11
Chronic Obstructive Pulmonary Disease	influenza infection	women	down	#B6453A	11
Chronic Obstructive Pulmonary Disease	translation	women	down	#B6453A	11
Chronic Obstructive Pulmonary Disease	mitochondrial translation	women	down	#B6453A	11
Chronic Obstructive Pulmonary Disease	activation of the mrna upon binding of the cap binding complex and eifs and subsequent binding to 43s	women	down	#B6453A	11
Chronic Obstructive Pulmonary Disease	sars cov 2 modulates host translation machinery	women	down	#B6453A	11
Chronic Obstructive Pulmonary Disease	srp dependent cotranslational protein targeting to membrane	women	down	#B6453A	11
Chronic Obstructive Pulmonary Disease	selenoamino acid metabolism	women	down	#B6453A	11
Chronic Obstructive Pulmonary Disease	dna strand elongation	women	down	#B6453A	11
Chronic Obstructive Pulmonary Disease	sars cov 1 modulates host translation machinery	women	down	#B6453A	11
Chronic Obstructive Pulmonary Disease	resolution of ap sites via the multiple nucleotide patch replacement pathway	women	down	#B6453A	11
Chronic Obstructive Pulmonary Disease	epigenetic regulation of gene expression	women	down	#B6453A	11
