term1	term2	sex	nes	ids	colors
doxorubicin	C25	women	2.0951629	8	#4A74A9
doxorubicin	C25	women	2.0951629	8	#4A74A9
doxorubicin	C25	women	2.0951629	8	#4A74A9
doxorubicin	C25	women	2.0951629	8	#4A74A9
doxorubicin	C25	women	2.0951629	8	#4A74A9
doxorubicin	C25	women	2.0951629	8	#4A74A9
doxorubicin	C25	women	2.0951629	8	#4A74A9
doxorubicin	C25	women	2.0951629	8	#4A74A9
doxorubicin	C25	women	2.0951629	8	#4A74A9
capecitabine	C25	women	1.8802058	8	#4A74A9
capecitabine	C25	women	1.8802058	8	#4A74A9
mitoxantrone	C25	women	2.3165379	8	#4A74A9
mitoxantrone	C25	women	2.3165379	8	#4A74A9
mitoxantrone	C25	women	2.3165379	8	#4A74A9
mitoxantrone	C25	women	2.3165379	8	#4A74A9
mitoxantrone	C25	women	2.3165379	8	#4A74A9
etoposide	C25	women	2.2109437	8	#4A74A9
etoposide	C25	women	2.2109437	8	#4A74A9
etoposide	C25	women	2.2109437	8	#4A74A9
topotecan	C25	women	2.2680793	8	#4A74A9
topotecan	C25	women	2.2680793	8	#4A74A9
topotecan	C25	women	2.2680793	8	#4A74A9
gemcitabine	C25	women	1.769568	8	#4A74A9
gemcitabine	C25	women	1.769568	8	#4A74A9
gemcitabine	C25	women	1.769568	8	#4A74A9
gemcitabine	C25	women	1.769568	8	#4A74A9
dacarbazine	C25	women	2.0124385	8	#4A74A9
sunitinib	C25	women	1.9585274	8	#4A74A9
sunitinib	C25	women	1.9585274	8	#4A74A9
vinorelbine	C25	women	2.2799706	8	#4A74A9
vinorelbine	C25	women	2.2799706	8	#4A74A9
teniposide	C25	women	2.3583066	8	#4A74A9
hydroxyurea	C25	women	1.5895027	8	#4A74A9
hydroxyurea	C25	women	1.5895027	8	#4A74A9
hydroxyurea	C25	women	1.5895027	8	#4A74A9
hydroxyurea	C25	women	1.5895027	8	#4A74A9
everolimus	C25	women	1.6774453	8	#4A74A9
eribulin	C25	women	1.7770733	8	#4A74A9
raltitrexed	C25	women	1.8743556	8	#4A74A9
idarubicin	C25	women	2.3492987	8	#4A74A9
idarubicin	C25	women	2.3492987	8	#4A74A9
dexrazoxane	C25	women	2.205279	8	#4A74A9
pemetrexed	C25	women	2.1932428	8	#4A74A9
ixabepilone	C25	women	1.876789	8	#4A74A9
paliperidone	C25	women	1.5174321	8	#4A74A9
paliperidone	C25	women	1.5174321	8	#4A74A9
paliperidone	C25	women	1.5174321	8	#4A74A9
paliperidone	C25	women	1.5174321	8	#4A74A9
risperidone	C25	women	1.546414	8	#4A74A9
risperidone	C25	women	1.546414	8	#4A74A9
risperidone	C25	women	1.546414	8	#4A74A9
risperidone	C25	women	1.546414	8	#4A74A9
risperidone	C25	women	1.546414	8	#4A74A9
risperidone	C25	women	1.546414	8	#4A74A9
risperidone	C25	women	1.546414	8	#4A74A9
cabazitaxel	C25	women	1.8087769	8	#4A74A9
flutamide	C25	women	1.8187909	8	#4A74A9
bicalutamide	C25	women	1.7818666	8	#4A74A9
eaca	C25	women	2.0871792	8	#4A74A9
eaca	C25	women	2.0871792	8	#4A74A9
bexarotene	C25	women	1.7191923	8	#4A74A9
triamcinolone	C25	women	1.7565464	8	#4A74A9
triamcinolone	C25	women	1.7565464	8	#4A74A9
triamcinolone	C25	women	1.7565464	8	#4A74A9
triamcinolone	C25	women	1.7565464	8	#4A74A9
triamcinolone	C25	women	1.7565464	8	#4A74A9
triamcinolone	C25	women	1.7565464	8	#4A74A9
triamcinolone	C25	women	1.7565464	8	#4A74A9
triamcinolone	C25	women	1.7565464	8	#4A74A9
triamcinolone	C25	women	1.7565464	8	#4A74A9
triamcinolone	C25	women	1.7565464	8	#4A74A9
prednisone	C25	women	1.7706524	8	#4A74A9
prednisone	C25	women	1.7706524	8	#4A74A9
prednisone	C25	women	1.7706524	8	#4A74A9
prednisone	C25	women	1.7706524	8	#4A74A9
prednisone	C25	women	1.7706524	8	#4A74A9
prednisone	C25	women	1.7706524	8	#4A74A9
prednisone	C25	women	1.7706524	8	#4A74A9
prednisone	C25	women	1.7706524	8	#4A74A9
prednisone	C25	women	1.7706524	8	#4A74A9
prednisone	C25	women	1.7706524	8	#4A74A9
prednisone	C25	women	1.7706524	8	#4A74A9
methylprednisolone	C25	women	1.789613	8	#4A74A9
methylprednisolone	C25	women	1.789613	8	#4A74A9
methylprednisolone	C25	women	1.789613	8	#4A74A9
methylprednisolone	C25	women	1.789613	8	#4A74A9
methylprednisolone	C25	women	1.789613	8	#4A74A9
methylprednisolone	C25	women	1.789613	8	#4A74A9
methylprednisolone	C25	women	1.789613	8	#4A74A9
methylprednisolone	C25	women	1.789613	8	#4A74A9
methylprednisolone	C25	women	1.789613	8	#4A74A9
methylprednisolone	C25	women	1.789613	8	#4A74A9
methylprednisolone	C25	women	1.789613	8	#4A74A9
pralatrexate	C25	women	1.960209	8	#4A74A9
lenalidomide	C25	women	2.0823786	8	#4A74A9
pomalidomide	C25	women	2.129792	8	#4A74A9
carfilzomib	C25	women	2.151117	8	#4A74A9
bortezomib	C25	women	2.0701575	8	#4A74A9
clodronate	C25	women	1.8325421	8	#4A74A9
clodronate	C25	women	1.8325421	8	#4A74A9
clodronate	C25	women	1.8325421	8	#4A74A9
bcnu	C25	women	1.6942097	8	#4A74A9
clofarabine	C25	women	1.8254958	8	#4A74A9
cytarabine	C25	women	1.584292	8	#4A74A9
5-azacytidine	C25	women	2.0374854	8	#4A74A9
5-azacytidine	C25	women	2.0374854	8	#4A74A9
5-azacytidine	C25	women	2.0374854	8	#4A74A9
5-azacytidine	C25	women	2.0374854	8	#4A74A9
5-aza-2'-deoxycytidine	C25	women	2.0268161	8	#4A74A9
5-aza-2'-deoxycytidine	C25	women	2.0268161	8	#4A74A9
5-aza-2'-deoxycytidine	C25	women	2.0268161	8	#4A74A9
6-mercaptopurine	C25	women	1.6462274	8	#4A74A9
nilotinib	C25	women	1.8129245	8	#4A74A9
ruxolitinib	C25	women	1.7560997	8	#4A74A9
ruxolitinib	C25	women	1.7560997	8	#4A74A9
tacrolimus	C25	women	1.4351138	8	#4A74A9
tacrolimus	C25	women	1.4351138	8	#4A74A9
tacrolimus	C25	women	1.4351138	8	#4A74A9
tacrolimus	C25	women	1.4351138	8	#4A74A9
tacrolimus	C25	women	1.4351138	8	#4A74A9
anagrelide	C25	women	1.702141	8	#4A74A9
udca	C25	women	1.5342864	8	#4A74A9
omeprazole	C25	women	2.128635	8	#4A74A9
ranitidine	C25	women	1.6481404	8	#4A74A9
flurbiprofen	C25	women	1.9768394	8	#4A74A9
flurbiprofen	C25	women	1.9768394	8	#4A74A9
procainamide	C25	women	1.8214133	8	#4A74A9
procainamide	C25	women	1.8214133	8	#4A74A9
eprosartan	C25	women	1.6764892	8	#4A74A9
oxymetholone	C25	women	1.765932	8	#4A74A9
ticlopidine	C25	women	1.600533	8	#4A74A9
captopril	C25	women	2.2534554	8	#4A74A9
captopril	C25	women	2.2534554	8	#4A74A9
captopril	C25	women	2.2534554	8	#4A74A9
metformin	C25	women	1.8224652	8	#4A74A9
metformin	C25	women	1.8224652	8	#4A74A9
glipizide	C25	women	2.179995	8	#4A74A9
glipizide	C25	women	2.179995	8	#4A74A9
repaglinide	C25	women	2.2133749	8	#4A74A9
repaglinide	C25	women	2.2133749	8	#4A74A9
pioglitazone	C25	women	2.1578357	8	#4A74A9
pioglitazone	C25	women	2.1578357	8	#4A74A9
exenatide	C25	women	1.4442594	8	#4A74A9
exenatide	C25	women	1.4442594	8	#4A74A9
liraglutide	C25	women	1.4334073	8	#4A74A9
liraglutide	C25	women	1.4334073	8	#4A74A9
glucagon	C25	women	1.5493052	8	#4A74A9
orlistat	C25	women	2.1150632	8	#4A74A9
atorvastatin	C25	women	1.8239653	8	#4A74A9
atorvastatin	C25	women	1.8239653	8	#4A74A9
atorvastatin	C25	women	1.8239653	8	#4A74A9
miglitol	C25	women	1.6898104	8	#4A74A9
gliclazide	C25	women	1.8602792	8	#4A74A9
nateglinide	C25	women	2.2302775	8	#4A74A9
fenofibrate	C25	women	2.0921946	8	#4A74A9
fenofibrate	C25	women	2.0921946	8	#4A74A9
telmisartan	C25	women	2.2291887	8	#4A74A9
mifepristone	C25	women	1.8677306	8	#4A74A9
lorcaserin	C25	women	1.6731143	8	#4A74A9
losartan	C25	women	1.676064	8	#4A74A9
bromocriptine	C25	women	1.5331751	8	#4A74A9
bromocriptine	C25	women	1.5331751	8	#4A74A9
eplerenone	C25	women	1.6132613	8	#4A74A9
eplerenone	C25	women	1.6132613	8	#4A74A9
niacin	C25	women	1.4384394	8	#4A74A9
simvastatin	C25	women	1.5937598	8	#4A74A9
simvastatin	C25	women	1.5937598	8	#4A74A9
propericiazine	C25	women	1.7100148	8	#4A74A9
reserpine	C25	women	1.7446778	8	#4A74A9
clomipramine	C25	women	1.748198	8	#4A74A9
clomipramine	C25	women	1.748198	8	#4A74A9
amisulpride	C25	women	1.6213452	8	#4A74A9
iloperidone	C25	women	1.5271368	8	#4A74A9
lurasidone	C25	women	1.4866744	8	#4A74A9
lurasidone	C25	women	1.4866744	8	#4A74A9
maprotiline	C25	women	1.4887334	8	#4A74A9
maprotiline	C25	women	1.4887334	8	#4A74A9
fluoxetine	C25	women	1.7036482	8	#4A74A9
rasagiline	C25	women	1.7393782	8	#4A74A9
midodrine	C25	women	1.5285933	8	#4A74A9
rivastigmine	C25	women	1.6485757	8	#4A74A9
rivastigmine	C25	women	1.6485757	8	#4A74A9
lisuride	C25	women	1.4998804	8	#4A74A9
tolcapone	C25	women	1.5721077	8	#4A74A9
entacapone	C25	women	1.555691	8	#4A74A9
citalopram	C25	women	1.5340596	8	#4A74A9
citalopram	C25	women	1.5340596	8	#4A74A9
hydroxocobalamin	C25	women	1.4308264	8	#4A74A9
hydroxocobalamin	C25	women	1.4308264	8	#4A74A9
cyanocobalamin	C25	women	1.567192	8	#4A74A9
cyanocobalamin	C25	women	1.567192	8	#4A74A9
eptifibatide	C25	women	1.7514182	8	#4A74A9
isosorbide	C25	women	1.9054378	8	#4A74A9
prasugrel	C25	women	1.5918106	8	#4A74A9
clopidogrel	C25	women	1.5634997	8	#4A74A9
valsartan	C25	women	1.6717867	8	#4A74A9
lisinopril	C25	women	1.7531574	8	#4A74A9
trandolapril	C25	women	1.7713804	8	#4A74A9
verapamil	C25	women	1.5730034	8	#4A74A9
verapamil	C25	women	1.5730034	8	#4A74A9
verapamil	C25	women	1.5730034	8	#4A74A9
verapamil	C25	women	1.5730034	8	#4A74A9
amiodarone	C25	women	2.183366	8	#4A74A9
amiodarone	C25	women	2.183366	8	#4A74A9
digoxin	C25	women	1.8379906	8	#4A74A9
amlodipine	C25	women	1.6888433	8	#4A74A9
cilostazol	C25	women	1.7248932	8	#4A74A9
arginine	C25	women	1.9369417	8	#4A74A9
moxifloxacin	C25	women	2.3035338	8	#4A74A9
moxifloxacin	C25	women	2.3035338	8	#4A74A9
acetaminophen	C25	women	1.8975011	8	#4A74A9
acetaminophen	C25	women	1.8975011	8	#4A74A9
mometasone	C25	women	1.9887695	8	#4A74A9
mometasone	C25	women	1.9887695	8	#4A74A9
mometasone	C25	women	1.9887695	8	#4A74A9
choline	C25	women	2.0452652	8	#4A74A9
choline	C25	women	2.0452652	8	#4A74A9
ticagrelor	C25	women	1.5901906	8	#4A74A9
ketorolac	C25	women	1.9437587	8	#4A74A9
ketorolac	C25	women	1.9437587	8	#4A74A9
ketotifen	C25	women	1.88517	8	#4A74A9
budesonide	C25	women	1.7543031	8	#4A74A9
budesonide	C25	women	1.7543031	8	#4A74A9
budesonide	C25	women	1.7543031	8	#4A74A9
flunisolide	C25	women	1.7716297	8	#4A74A9
ciclesonide	C25	women	1.7636247	8	#4A74A9
oseltamivir	C25	women	1.4950705	8	#4A74A9
n-acetylcysteine	C25	women	2.0825856	8	#4A74A9
dabrafenib	C25	women	1.8986378	8	#4A74A9
trametinib	C25	women	2.148068	8	#4A74A9
pirfenidone	C25	women	1.4356724	8	#4A74A9
pyridoxine	C25	women	1.613058	8	#4A74A9
azathioprine	C25	women	2.1274674	8	#4A74A9
azathioprine	C25	women	2.1274674	8	#4A74A9
azathioprine	C25	women	2.1274674	8	#4A74A9
azathioprine	C25	women	2.1274674	8	#4A74A9
balsalazide	C25	women	2.188509	8	#4A74A9
indomethacin	C25	women	2.2010598	8	#4A74A9
indomethacin	C25	women	2.2010598	8	#4A74A9
lubiprostone	C25	women	1.771958	8	#4A74A9
darifenacin	C25	women	1.4770849	8	#4A74A9
tegaserod	C25	women	1.5387352	8	#4A74A9
leflunomide	C25	women	1.9255238	8	#4A74A9
auranofin	C25	women	2.0588753	8	#4A74A9
apremilast	C25	women	1.9132237	8	#4A74A9
calcipotriol	C25	women	1.8673518	8	#4A74A9
hydrocortisone	C25	women	1.8918241	8	#4A74A9
acitretin	C25	women	1.8622257	8	#4A74A9
amcinonide	C25	women	1.9035727	8	#4A74A9
tazarotene	C25	women	1.8680634	8	#4A74A9
tazarotene	C25	women	1.8680634	8	#4A74A9
tazarotene	C25	women	1.8680634	8	#4A74A9
fluocinonide	C25	women	1.8032908	8	#4A74A9
betamethasone	C25	women	1.7644362	8	#4A74A9
halcinonide	C25	women	1.5966632	8	#4A74A9
adapalene	C25	women	1.8936231	8	#4A74A9
ofloxacin	C25	women	2.3506835	8	#4A74A9
ofloxacin	C25	women	2.3506835	8	#4A74A9
loteprednol	C25	women	1.7678614	8	#4A74A9
rescinnamine	C25	women	1.7741357	8	#4A74A9
diclofenac	C25	women	1.5709374	8	#4A74A9
diclofenac	C25	women	1.5709374	8	#4A74A9
ketoprofen	C25	women	2.1244397	8	#4A74A9
tramadol	C25	women	1.5169644	8	#4A74A9
ciprofloxacin	C25	women	2.2314029	8	#4A74A9
ciprofloxacin	C25	women	2.2314029	8	#4A74A9
rofecoxib	C25	women	2.4507394	8	#4A74A9
fenoprofen	C25	women	2.2033415	8	#4A74A9
etoricoxib	C25	women	2.0027955	8	#4A74A9
oxaprozin	C25	women	1.958688	8	#4A74A9
celecoxib	C25	women	2.1486225	8	#4A74A9
valdecoxib	C25	women	2.1440668	8	#4A74A9
piroxicam	C25	women	1.9771713	8	#4A74A9
diflunisal	C25	women	1.9682726	8	#4A74A9
meloxicam	C25	women	1.9912399	8	#4A74A9
tenoxicam	C25	women	1.9523808	8	#4A74A9
naproxen	C25	women	1.9545842	8	#4A74A9
salsalate	C25	women	1.9789565	8	#4A74A9
tolmetin	C25	women	1.9707719	8	#4A74A9
nabumetone	C25	women	1.9732724	8	#4A74A9
etodolac	C25	women	1.8864503	8	#4A74A9
sulindac	C25	women	1.9411252	8	#4A74A9
sulindac	C25	women	1.9411252	8	#4A74A9
sulindac	C25	women	1.9411252	8	#4A74A9
meclofenamate	C25	women	1.6998538	8	#4A74A9
hydroxychloroquine	C25	women	1.6674491	8	#4A74A9
furosemide	C25	women	1.802149	8	#4A74A9
norfloxacin	C25	women	2.3316529	8	#4A74A9
lomefloxacin	C25	women	2.3205793	8	#4A74A9
norethisterone	C25	women	2.1245039	8	#4A74A9
rapamycin	C25	women	1.674223	8	#4A74A9
doxycycline	C25	men	1.9442987	8	#4A74A9
doxycycline	C25	men	1.9442987	8	#4A74A9
doxycycline	C25	men	1.9442987	8	#4A74A9
doxycycline	C25	men	1.9442987	8	#4A74A9
doxycycline	C25	men	1.9442987	8	#4A74A9
tetracycline	C25	men	1.6126335	8	#4A74A9
ribavirin	C25	men	1.9320652	8	#4A74A9
prednisolone	C25	men	1.7819618	8	#4A74A9
prednisolone	C25	men	1.7819618	8	#4A74A9
prednisolone	C25	men	1.7819618	8	#4A74A9
prednisolone	C25	men	1.7819618	8	#4A74A9
prednisolone	C25	men	1.7819618	8	#4A74A9
prednisolone	C25	men	1.7819618	8	#4A74A9
prednisolone	C25	men	1.7819618	8	#4A74A9
prednisolone	C25	men	1.7819618	8	#4A74A9
prednisolone	C25	men	1.7819618	8	#4A74A9
prednisolone	C25	men	1.7819618	8	#4A74A9
prednisolone	C25	men	1.7819618	8	#4A74A9
prednisolone	C25	men	1.7819618	8	#4A74A9
prednisolone	C25	men	1.7819618	8	#4A74A9
prednisolone	C25	men	1.7819618	8	#4A74A9
prednisolone	C25	men	1.7819618	8	#4A74A9
irinotecan	C25	men	2.2832544	8	#4A74A9
irinotecan	C25	men	2.2832544	8	#4A74A9
irinotecan	C25	men	2.2832544	8	#4A74A9
cisplatin	C25	men	1.869947	8	#4A74A9
cisplatin	C25	men	1.869947	8	#4A74A9
cisplatin	C25	men	1.869947	8	#4A74A9
cisplatin	C25	men	1.869947	8	#4A74A9
cisplatin	C25	men	1.869947	8	#4A74A9
cisplatin	C25	men	1.869947	8	#4A74A9
cisplatin	C25	men	1.869947	8	#4A74A9
cisplatin	C25	men	1.869947	8	#4A74A9
methotrexate	C25	men	1.6706043	8	#4A74A9
methotrexate	C25	men	1.6706043	8	#4A74A9
methotrexate	C25	men	1.6706043	8	#4A74A9
methotrexate	C25	men	1.6706043	8	#4A74A9
methotrexate	C25	men	1.6706043	8	#4A74A9
methotrexate	C25	men	1.6706043	8	#4A74A9
5-fu	C25	men	1.9112768	8	#4A74A9
5-fu	C25	men	1.9112768	8	#4A74A9
5-fu	C25	men	1.9112768	8	#4A74A9
doxorubicin	C25	men	2.2498438	8	#4A74A9
doxorubicin	C25	men	2.2498438	8	#4A74A9
doxorubicin	C25	men	2.2498438	8	#4A74A9
doxorubicin	C25	men	2.2498438	8	#4A74A9
doxorubicin	C25	men	2.2498438	8	#4A74A9
doxorubicin	C25	men	2.2498438	8	#4A74A9
doxorubicin	C25	men	2.2498438	8	#4A74A9
doxorubicin	C25	men	2.2498438	8	#4A74A9
doxorubicin	C25	men	2.2498438	8	#4A74A9
capecitabine	C25	men	1.9049915	8	#4A74A9
capecitabine	C25	men	1.9049915	8	#4A74A9
mitoxantrone	C25	men	2.4083552	8	#4A74A9
mitoxantrone	C25	men	2.4083552	8	#4A74A9
mitoxantrone	C25	men	2.4083552	8	#4A74A9
mitoxantrone	C25	men	2.4083552	8	#4A74A9
mitoxantrone	C25	men	2.4083552	8	#4A74A9
etoposide	C25	men	2.3838296	8	#4A74A9
etoposide	C25	men	2.3838296	8	#4A74A9
etoposide	C25	men	2.3838296	8	#4A74A9
topotecan	C25	men	2.261529	8	#4A74A9
topotecan	C25	men	2.261529	8	#4A74A9
topotecan	C25	men	2.261529	8	#4A74A9
gemcitabine	C25	men	1.7968615	8	#4A74A9
gemcitabine	C25	men	1.7968615	8	#4A74A9
gemcitabine	C25	men	1.7968615	8	#4A74A9
gemcitabine	C25	men	1.7968615	8	#4A74A9
dacarbazine	C25	men	2.117968	8	#4A74A9
morphine	C25	men	1.4329499	8	#4A74A9
morphine	C25	men	1.4329499	8	#4A74A9
morphine	C25	men	1.4329499	8	#4A74A9
morphine	C25	men	1.4329499	8	#4A74A9
sunitinib	C25	men	2.0139272	8	#4A74A9
sunitinib	C25	men	2.0139272	8	#4A74A9
vinorelbine	C25	men	2.2608204	8	#4A74A9
vinorelbine	C25	men	2.2608204	8	#4A74A9
teniposide	C25	men	2.429861	8	#4A74A9
hydroxyurea	C25	men	1.6894989	8	#4A74A9
hydroxyurea	C25	men	1.6894989	8	#4A74A9
hydroxyurea	C25	men	1.6894989	8	#4A74A9
hydroxyurea	C25	men	1.6894989	8	#4A74A9
everolimus	C25	men	1.947302	8	#4A74A9
eribulin	C25	men	1.9162132	8	#4A74A9
raltitrexed	C25	men	1.9314579	8	#4A74A9
idarubicin	C25	men	2.4222612	8	#4A74A9
idarubicin	C25	men	2.4222612	8	#4A74A9
dexrazoxane	C25	men	2.3802028	8	#4A74A9
pemetrexed	C25	men	2.1096158	8	#4A74A9
ixabepilone	C25	men	1.9676154	8	#4A74A9
paliperidone	C25	men	1.4961745	8	#4A74A9
paliperidone	C25	men	1.4961745	8	#4A74A9
paliperidone	C25	men	1.4961745	8	#4A74A9
paliperidone	C25	men	1.4961745	8	#4A74A9
risperidone	C25	men	1.4961536	8	#4A74A9
risperidone	C25	men	1.4961536	8	#4A74A9
risperidone	C25	men	1.4961536	8	#4A74A9
risperidone	C25	men	1.4961536	8	#4A74A9
risperidone	C25	men	1.4961536	8	#4A74A9
risperidone	C25	men	1.4961536	8	#4A74A9
risperidone	C25	men	1.4961536	8	#4A74A9
cabazitaxel	C25	men	1.8729764	8	#4A74A9
flutamide	C25	men	1.8957887	8	#4A74A9
bicalutamide	C25	men	1.9027673	8	#4A74A9
eaca	C25	men	2.0142841	8	#4A74A9
eaca	C25	men	2.0142841	8	#4A74A9
bexarotene	C25	men	1.8158985	8	#4A74A9
triamcinolone	C25	men	1.7986553	8	#4A74A9
triamcinolone	C25	men	1.7986553	8	#4A74A9
triamcinolone	C25	men	1.7986553	8	#4A74A9
triamcinolone	C25	men	1.7986553	8	#4A74A9
triamcinolone	C25	men	1.7986553	8	#4A74A9
triamcinolone	C25	men	1.7986553	8	#4A74A9
triamcinolone	C25	men	1.7986553	8	#4A74A9
triamcinolone	C25	men	1.7986553	8	#4A74A9
triamcinolone	C25	men	1.7986553	8	#4A74A9
triamcinolone	C25	men	1.7986553	8	#4A74A9
prednisone	C25	men	1.7837042	8	#4A74A9
prednisone	C25	men	1.7837042	8	#4A74A9
prednisone	C25	men	1.7837042	8	#4A74A9
prednisone	C25	men	1.7837042	8	#4A74A9
prednisone	C25	men	1.7837042	8	#4A74A9
prednisone	C25	men	1.7837042	8	#4A74A9
prednisone	C25	men	1.7837042	8	#4A74A9
prednisone	C25	men	1.7837042	8	#4A74A9
prednisone	C25	men	1.7837042	8	#4A74A9
prednisone	C25	men	1.7837042	8	#4A74A9
prednisone	C25	men	1.7837042	8	#4A74A9
methylprednisolone	C25	men	1.7745479	8	#4A74A9
methylprednisolone	C25	men	1.7745479	8	#4A74A9
methylprednisolone	C25	men	1.7745479	8	#4A74A9
methylprednisolone	C25	men	1.7745479	8	#4A74A9
methylprednisolone	C25	men	1.7745479	8	#4A74A9
methylprednisolone	C25	men	1.7745479	8	#4A74A9
methylprednisolone	C25	men	1.7745479	8	#4A74A9
methylprednisolone	C25	men	1.7745479	8	#4A74A9
methylprednisolone	C25	men	1.7745479	8	#4A74A9
methylprednisolone	C25	men	1.7745479	8	#4A74A9
methylprednisolone	C25	men	1.7745479	8	#4A74A9
pralatrexate	C25	men	2.017669	8	#4A74A9
lenalidomide	C25	men	2.0916166	8	#4A74A9
pomalidomide	C25	men	2.0976143	8	#4A74A9
carfilzomib	C25	men	2.1059988	8	#4A74A9
bortezomib	C25	men	1.9869764	8	#4A74A9
clodronate	C25	men	1.8198915	8	#4A74A9
clodronate	C25	men	1.8198915	8	#4A74A9
clodronate	C25	men	1.8198915	8	#4A74A9
bcnu	C25	men	1.7607268	8	#4A74A9
clofarabine	C25	men	1.9592321	8	#4A74A9
cytarabine	C25	men	1.5339129	8	#4A74A9
5-azacytidine	C25	men	2.101668	8	#4A74A9
5-azacytidine	C25	men	2.101668	8	#4A74A9
5-azacytidine	C25	men	2.101668	8	#4A74A9
5-azacytidine	C25	men	2.101668	8	#4A74A9
5-aza-2'-deoxycytidine	C25	men	2.0792544	8	#4A74A9
5-aza-2'-deoxycytidine	C25	men	2.0792544	8	#4A74A9
5-aza-2'-deoxycytidine	C25	men	2.0792544	8	#4A74A9
6-mercaptopurine	C25	men	1.5549105	8	#4A74A9
nilotinib	C25	men	1.9293896	8	#4A74A9
ruxolitinib	C25	men	1.8783813	8	#4A74A9
ruxolitinib	C25	men	1.8783813	8	#4A74A9
anagrelide	C25	men	1.8226762	8	#4A74A9
udca	C25	men	1.7299508	8	#4A74A9
omeprazole	C25	men	2.2044876	8	#4A74A9
ranitidine	C25	men	1.4740196	8	#4A74A9
flurbiprofen	C25	men	2.1086333	8	#4A74A9
flurbiprofen	C25	men	2.1086333	8	#4A74A9
procainamide	C25	men	1.891033	8	#4A74A9
procainamide	C25	men	1.891033	8	#4A74A9
eprosartan	C25	men	1.664988	8	#4A74A9
oxymetholone	C25	men	1.8868362	8	#4A74A9
ticlopidine	C25	men	1.4507096	8	#4A74A9
captopril	C25	men	2.2170908	8	#4A74A9
captopril	C25	men	2.2170908	8	#4A74A9
captopril	C25	men	2.2170908	8	#4A74A9
metformin	C25	men	1.8949237	8	#4A74A9
metformin	C25	men	1.8949237	8	#4A74A9
glipizide	C25	men	2.2698193	8	#4A74A9
glipizide	C25	men	2.2698193	8	#4A74A9
repaglinide	C25	men	2.293049	8	#4A74A9
repaglinide	C25	men	2.293049	8	#4A74A9
pioglitazone	C25	men	2.2005146	8	#4A74A9
pioglitazone	C25	men	2.2005146	8	#4A74A9
orlistat	C25	men	2.0965972	8	#4A74A9
atorvastatin	C25	men	1.9297935	8	#4A74A9
atorvastatin	C25	men	1.9297935	8	#4A74A9
atorvastatin	C25	men	1.9297935	8	#4A74A9
miglitol	C25	men	1.8598036	8	#4A74A9
gliclazide	C25	men	1.9268692	8	#4A74A9
nateglinide	C25	men	2.2807636	8	#4A74A9
fenofibrate	C25	men	2.1018715	8	#4A74A9
fenofibrate	C25	men	2.1018715	8	#4A74A9
telmisartan	C25	men	2.2455828	8	#4A74A9
mifepristone	C25	men	1.8645108	8	#4A74A9
lorcaserin	C25	men	1.6709216	8	#4A74A9
losartan	C25	men	1.6502644	8	#4A74A9
bromocriptine	C25	men	1.4497911	8	#4A74A9
bromocriptine	C25	men	1.4497911	8	#4A74A9
simvastatin	C25	men	1.7167807	8	#4A74A9
simvastatin	C25	men	1.7167807	8	#4A74A9
nicotine	C25	men	1.4952906	8	#4A74A9
nicotine	C25	men	1.4952906	8	#4A74A9
propericiazine	C25	men	1.8218491	8	#4A74A9
reserpine	C25	men	1.5161285	8	#4A74A9
clomipramine	C25	men	1.6355454	8	#4A74A9
clomipramine	C25	men	1.6355454	8	#4A74A9
amisulpride	C25	men	1.443303	8	#4A74A9
iloperidone	C25	men	1.4293389	8	#4A74A9
levomepromazine	C25	men	1.4510001	8	#4A74A9
levomepromazine	C25	men	1.4510001	8	#4A74A9
maprotiline	C25	men	1.5015286	8	#4A74A9
maprotiline	C25	men	1.5015286	8	#4A74A9
topiramate	C25	men	1.4516358	8	#4A74A9
fluoxetine	C25	men	1.6418455	8	#4A74A9
memantine	C25	men	1.5293624	8	#4A74A9
memantine	C25	men	1.5293624	8	#4A74A9
rasagiline	C25	men	2.041611	8	#4A74A9
midodrine	C25	men	1.6304545	8	#4A74A9
rivastigmine	C25	men	1.5022954	8	#4A74A9
rivastigmine	C25	men	1.5022954	8	#4A74A9
citalopram	C25	men	1.6317093	8	#4A74A9
citalopram	C25	men	1.6317093	8	#4A74A9
cyanocobalamin	C25	men	1.6332784	8	#4A74A9
cyanocobalamin	C25	men	1.6332784	8	#4A74A9
eptifibatide	C25	men	2.1495676	8	#4A74A9
isosorbide	C25	men	2.0855353	8	#4A74A9
prasugrel	C25	men	1.4381622	8	#4A74A9
clopidogrel	C25	men	1.4387618	8	#4A74A9
papaverine	C25	men	1.684085	8	#4A74A9
papaverine	C25	men	1.684085	8	#4A74A9
valsartan	C25	men	1.6651773	8	#4A74A9
lisinopril	C25	men	1.6136396	8	#4A74A9
trandolapril	C25	men	1.6036208	8	#4A74A9
verapamil	C25	men	1.4732242	8	#4A74A9
verapamil	C25	men	1.4732242	8	#4A74A9
verapamil	C25	men	1.4732242	8	#4A74A9
verapamil	C25	men	1.4732242	8	#4A74A9
atropine	C25	men	1.4651502	8	#4A74A9
atropine	C25	men	1.4651502	8	#4A74A9
atropine	C25	men	1.4651502	8	#4A74A9
amiodarone	C25	men	2.1982539	8	#4A74A9
amiodarone	C25	men	2.1982539	8	#4A74A9
digoxin	C25	men	1.9303865	8	#4A74A9
