term1	term2	sex	nes	ids	colors
apremilast	Pancreatic cancer	women	1.9132237	8	#4A74A9
calcipotriol	Pancreatic cancer	women	1.8673518	8	#4A74A9
hydrocortisone	Pancreatic cancer	women	1.8918241	8	#4A74A9
acitretin	Pancreatic cancer	women	1.8622257	8	#4A74A9
amcinonide	Pancreatic cancer	women	1.9035727	8	#4A74A9
tazarotene	Pancreatic cancer	women	1.8680634	8	#4A74A9
tazarotene	Pancreatic cancer	women	1.8680634	8	#4A74A9
tazarotene	Pancreatic cancer	women	1.8680634	8	#4A74A9
fluocinonide	Pancreatic cancer	women	1.8032908	8	#4A74A9
betamethasone	Pancreatic cancer	women	1.7644362	8	#4A74A9
halcinonide	Pancreatic cancer	women	1.5966632	8	#4A74A9
adapalene	Pancreatic cancer	women	1.8936231	8	#4A74A9
ofloxacin	Pancreatic cancer	women	2.3506835	8	#4A74A9
ofloxacin	Pancreatic cancer	women	2.3506835	8	#4A74A9
loteprednol	Pancreatic cancer	women	1.7678614	8	#4A74A9
rescinnamine	Pancreatic cancer	women	1.7741357	8	#4A74A9
diclofenac	Pancreatic cancer	women	1.5709374	8	#4A74A9
diclofenac	Pancreatic cancer	women	1.5709374	8	#4A74A9
ketoprofen	Pancreatic cancer	women	2.1244397	8	#4A74A9
tramadol	Pancreatic cancer	women	1.5169644	8	#4A74A9
ciprofloxacin	Pancreatic cancer	women	2.2314029	8	#4A74A9
ciprofloxacin	Pancreatic cancer	women	2.2314029	8	#4A74A9
rofecoxib	Pancreatic cancer	women	2.4507394	8	#4A74A9
fenoprofen	Pancreatic cancer	women	2.2033415	8	#4A74A9
etoricoxib	Pancreatic cancer	women	2.0027955	8	#4A74A9
oxaprozin	Pancreatic cancer	women	1.958688	8	#4A74A9
celecoxib	Pancreatic cancer	women	2.1486225	8	#4A74A9
valdecoxib	Pancreatic cancer	women	2.1440668	8	#4A74A9
piroxicam	Pancreatic cancer	women	1.9771713	8	#4A74A9
diflunisal	Pancreatic cancer	women	1.9682726	8	#4A74A9
meloxicam	Pancreatic cancer	women	1.9912399	8	#4A74A9
tenoxicam	Pancreatic cancer	women	1.9523808	8	#4A74A9
naproxen	Pancreatic cancer	women	1.9545842	8	#4A74A9
salsalate	Pancreatic cancer	women	1.9789565	8	#4A74A9
tolmetin	Pancreatic cancer	women	1.9707719	8	#4A74A9
nabumetone	Pancreatic cancer	women	1.9732724	8	#4A74A9
etodolac	Pancreatic cancer	women	1.8864503	8	#4A74A9
sulindac	Pancreatic cancer	women	1.9411252	8	#4A74A9
sulindac	Pancreatic cancer	women	1.9411252	8	#4A74A9
sulindac	Pancreatic cancer	women	1.9411252	8	#4A74A9
meclofenamate	Pancreatic cancer	women	1.6998538	8	#4A74A9
hydroxychloroquine	Pancreatic cancer	women	1.6674491	8	#4A74A9
furosemide	Pancreatic cancer	women	1.802149	8	#4A74A9
norfloxacin	Pancreatic cancer	women	2.3316529	8	#4A74A9
lomefloxacin	Pancreatic cancer	women	2.3205793	8	#4A74A9
norethisterone	Pancreatic cancer	women	2.1245039	8	#4A74A9
rapamycin	Pancreatic cancer	women	1.674223	8	#4A74A9
doxycycline	Pancreatic cancer	men	1.9442987	8	#4A74A9
doxycycline	Pancreatic cancer	men	1.9442987	8	#4A74A9
doxycycline	Pancreatic cancer	men	1.9442987	8	#4A74A9
doxycycline	Pancreatic cancer	men	1.9442987	8	#4A74A9
doxycycline	Pancreatic cancer	men	1.9442987	8	#4A74A9
tetracycline	Pancreatic cancer	men	1.6126335	8	#4A74A9
ribavirin	Pancreatic cancer	men	1.9320652	8	#4A74A9
prednisolone	Pancreatic cancer	men	1.7819618	8	#4A74A9
prednisolone	Pancreatic cancer	men	1.7819618	8	#4A74A9
prednisolone	Pancreatic cancer	men	1.7819618	8	#4A74A9
prednisolone	Pancreatic cancer	men	1.7819618	8	#4A74A9
prednisolone	Pancreatic cancer	men	1.7819618	8	#4A74A9
prednisolone	Pancreatic cancer	men	1.7819618	8	#4A74A9
prednisolone	Pancreatic cancer	men	1.7819618	8	#4A74A9
prednisolone	Pancreatic cancer	men	1.7819618	8	#4A74A9
prednisolone	Pancreatic cancer	men	1.7819618	8	#4A74A9
prednisolone	Pancreatic cancer	men	1.7819618	8	#4A74A9
prednisolone	Pancreatic cancer	men	1.7819618	8	#4A74A9
prednisolone	Pancreatic cancer	men	1.7819618	8	#4A74A9
prednisolone	Pancreatic cancer	men	1.7819618	8	#4A74A9
prednisolone	Pancreatic cancer	men	1.7819618	8	#4A74A9
prednisolone	Pancreatic cancer	men	1.7819618	8	#4A74A9
irinotecan	Pancreatic cancer	men	2.2832544	8	#4A74A9
irinotecan	Pancreatic cancer	men	2.2832544	8	#4A74A9
irinotecan	Pancreatic cancer	men	2.2832544	8	#4A74A9
cisplatin	Pancreatic cancer	men	1.869947	8	#4A74A9
cisplatin	Pancreatic cancer	men	1.869947	8	#4A74A9
cisplatin	Pancreatic cancer	men	1.869947	8	#4A74A9
cisplatin	Pancreatic cancer	men	1.869947	8	#4A74A9
cisplatin	Pancreatic cancer	men	1.869947	8	#4A74A9
cisplatin	Pancreatic cancer	men	1.869947	8	#4A74A9
cisplatin	Pancreatic cancer	men	1.869947	8	#4A74A9
cisplatin	Pancreatic cancer	men	1.869947	8	#4A74A9
methotrexate	Pancreatic cancer	men	1.6706043	8	#4A74A9
methotrexate	Pancreatic cancer	men	1.6706043	8	#4A74A9
methotrexate	Pancreatic cancer	men	1.6706043	8	#4A74A9
methotrexate	Pancreatic cancer	men	1.6706043	8	#4A74A9
methotrexate	Pancreatic cancer	men	1.6706043	8	#4A74A9
methotrexate	Pancreatic cancer	men	1.6706043	8	#4A74A9
5-fu	Pancreatic cancer	men	1.9112768	8	#4A74A9
5-fu	Pancreatic cancer	men	1.9112768	8	#4A74A9
5-fu	Pancreatic cancer	men	1.9112768	8	#4A74A9
doxorubicin	Pancreatic cancer	men	2.2498438	8	#4A74A9
doxorubicin	Pancreatic cancer	men	2.2498438	8	#4A74A9
doxorubicin	Pancreatic cancer	men	2.2498438	8	#4A74A9
doxorubicin	Pancreatic cancer	men	2.2498438	8	#4A74A9
doxorubicin	Pancreatic cancer	men	2.2498438	8	#4A74A9
doxorubicin	Pancreatic cancer	men	2.2498438	8	#4A74A9
doxorubicin	Pancreatic cancer	men	2.2498438	8	#4A74A9
doxorubicin	Pancreatic cancer	men	2.2498438	8	#4A74A9
doxorubicin	Pancreatic cancer	men	2.2498438	8	#4A74A9
capecitabine	Pancreatic cancer	men	1.9049915	8	#4A74A9
capecitabine	Pancreatic cancer	men	1.9049915	8	#4A74A9
mitoxantrone	Pancreatic cancer	men	2.4083552	8	#4A74A9
mitoxantrone	Pancreatic cancer	men	2.4083552	8	#4A74A9
mitoxantrone	Pancreatic cancer	men	2.4083552	8	#4A74A9
mitoxantrone	Pancreatic cancer	men	2.4083552	8	#4A74A9
mitoxantrone	Pancreatic cancer	men	2.4083552	8	#4A74A9
etoposide	Pancreatic cancer	men	2.3838296	8	#4A74A9
etoposide	Pancreatic cancer	men	2.3838296	8	#4A74A9
etoposide	Pancreatic cancer	men	2.3838296	8	#4A74A9
topotecan	Pancreatic cancer	men	2.261529	8	#4A74A9
topotecan	Pancreatic cancer	men	2.261529	8	#4A74A9
topotecan	Pancreatic cancer	men	2.261529	8	#4A74A9
gemcitabine	Pancreatic cancer	men	1.7968615	8	#4A74A9
gemcitabine	Pancreatic cancer	men	1.7968615	8	#4A74A9
gemcitabine	Pancreatic cancer	men	1.7968615	8	#4A74A9
gemcitabine	Pancreatic cancer	men	1.7968615	8	#4A74A9
dacarbazine	Pancreatic cancer	men	2.117968	8	#4A74A9
morphine	Pancreatic cancer	men	1.4329499	8	#4A74A9
morphine	Pancreatic cancer	men	1.4329499	8	#4A74A9
morphine	Pancreatic cancer	men	1.4329499	8	#4A74A9
morphine	Pancreatic cancer	men	1.4329499	8	#4A74A9
sunitinib	Pancreatic cancer	men	2.0139272	8	#4A74A9
sunitinib	Pancreatic cancer	men	2.0139272	8	#4A74A9
vinorelbine	Pancreatic cancer	men	2.2608204	8	#4A74A9
vinorelbine	Pancreatic cancer	men	2.2608204	8	#4A74A9
teniposide	Pancreatic cancer	men	2.429861	8	#4A74A9
hydroxyurea	Pancreatic cancer	men	1.6894989	8	#4A74A9
hydroxyurea	Pancreatic cancer	men	1.6894989	8	#4A74A9
hydroxyurea	Pancreatic cancer	men	1.6894989	8	#4A74A9
hydroxyurea	Pancreatic cancer	men	1.6894989	8	#4A74A9
everolimus	Pancreatic cancer	men	1.947302	8	#4A74A9
eribulin	Pancreatic cancer	men	1.9162132	8	#4A74A9
raltitrexed	Pancreatic cancer	men	1.9314579	8	#4A74A9
idarubicin	Pancreatic cancer	men	2.4222612	8	#4A74A9
idarubicin	Pancreatic cancer	men	2.4222612	8	#4A74A9
dexrazoxane	Pancreatic cancer	men	2.3802028	8	#4A74A9
pemetrexed	Pancreatic cancer	men	2.1096158	8	#4A74A9
ixabepilone	Pancreatic cancer	men	1.9676154	8	#4A74A9
paliperidone	Pancreatic cancer	men	1.4961745	8	#4A74A9
paliperidone	Pancreatic cancer	men	1.4961745	8	#4A74A9
paliperidone	Pancreatic cancer	men	1.4961745	8	#4A74A9
paliperidone	Pancreatic cancer	men	1.4961745	8	#4A74A9
risperidone	Pancreatic cancer	men	1.4961536	8	#4A74A9
risperidone	Pancreatic cancer	men	1.4961536	8	#4A74A9
risperidone	Pancreatic cancer	men	1.4961536	8	#4A74A9
risperidone	Pancreatic cancer	men	1.4961536	8	#4A74A9
risperidone	Pancreatic cancer	men	1.4961536	8	#4A74A9
risperidone	Pancreatic cancer	men	1.4961536	8	#4A74A9
risperidone	Pancreatic cancer	men	1.4961536	8	#4A74A9
cabazitaxel	Pancreatic cancer	men	1.8729764	8	#4A74A9
flutamide	Pancreatic cancer	men	1.8957887	8	#4A74A9
bicalutamide	Pancreatic cancer	men	1.9027673	8	#4A74A9
eaca	Pancreatic cancer	men	2.0142841	8	#4A74A9
eaca	Pancreatic cancer	men	2.0142841	8	#4A74A9
bexarotene	Pancreatic cancer	men	1.8158985	8	#4A74A9
triamcinolone	Pancreatic cancer	men	1.7986553	8	#4A74A9
triamcinolone	Pancreatic cancer	men	1.7986553	8	#4A74A9
triamcinolone	Pancreatic cancer	men	1.7986553	8	#4A74A9
triamcinolone	Pancreatic cancer	men	1.7986553	8	#4A74A9
triamcinolone	Pancreatic cancer	men	1.7986553	8	#4A74A9
triamcinolone	Pancreatic cancer	men	1.7986553	8	#4A74A9
triamcinolone	Pancreatic cancer	men	1.7986553	8	#4A74A9
triamcinolone	Pancreatic cancer	men	1.7986553	8	#4A74A9
triamcinolone	Pancreatic cancer	men	1.7986553	8	#4A74A9
triamcinolone	Pancreatic cancer	men	1.7986553	8	#4A74A9
prednisone	Pancreatic cancer	men	1.7837042	8	#4A74A9
prednisone	Pancreatic cancer	men	1.7837042	8	#4A74A9
prednisone	Pancreatic cancer	men	1.7837042	8	#4A74A9
prednisone	Pancreatic cancer	men	1.7837042	8	#4A74A9
prednisone	Pancreatic cancer	men	1.7837042	8	#4A74A9
prednisone	Pancreatic cancer	men	1.7837042	8	#4A74A9
prednisone	Pancreatic cancer	men	1.7837042	8	#4A74A9
prednisone	Pancreatic cancer	men	1.7837042	8	#4A74A9
prednisone	Pancreatic cancer	men	1.7837042	8	#4A74A9
prednisone	Pancreatic cancer	men	1.7837042	8	#4A74A9
prednisone	Pancreatic cancer	men	1.7837042	8	#4A74A9
methylprednisolone	Pancreatic cancer	men	1.7745479	8	#4A74A9
methylprednisolone	Pancreatic cancer	men	1.7745479	8	#4A74A9
methylprednisolone	Pancreatic cancer	men	1.7745479	8	#4A74A9
methylprednisolone	Pancreatic cancer	men	1.7745479	8	#4A74A9
methylprednisolone	Pancreatic cancer	men	1.7745479	8	#4A74A9
methylprednisolone	Pancreatic cancer	men	1.7745479	8	#4A74A9
methylprednisolone	Pancreatic cancer	men	1.7745479	8	#4A74A9
methylprednisolone	Pancreatic cancer	men	1.7745479	8	#4A74A9
methylprednisolone	Pancreatic cancer	men	1.7745479	8	#4A74A9
methylprednisolone	Pancreatic cancer	men	1.7745479	8	#4A74A9
methylprednisolone	Pancreatic cancer	men	1.7745479	8	#4A74A9
pralatrexate	Pancreatic cancer	men	2.017669	8	#4A74A9
lenalidomide	Pancreatic cancer	men	2.0916166	8	#4A74A9
pomalidomide	Pancreatic cancer	men	2.0976143	8	#4A74A9
carfilzomib	Pancreatic cancer	men	2.1059988	8	#4A74A9
bortezomib	Pancreatic cancer	men	1.9869764	8	#4A74A9
clodronate	Pancreatic cancer	men	1.8198915	8	#4A74A9
clodronate	Pancreatic cancer	men	1.8198915	8	#4A74A9
clodronate	Pancreatic cancer	men	1.8198915	8	#4A74A9
bcnu	Pancreatic cancer	men	1.7607268	8	#4A74A9
clofarabine	Pancreatic cancer	men	1.9592321	8	#4A74A9
cytarabine	Pancreatic cancer	men	1.5339129	8	#4A74A9
5-azacytidine	Pancreatic cancer	men	2.101668	8	#4A74A9
5-azacytidine	Pancreatic cancer	men	2.101668	8	#4A74A9
5-azacytidine	Pancreatic cancer	men	2.101668	8	#4A74A9
5-azacytidine	Pancreatic cancer	men	2.101668	8	#4A74A9
5-aza-2'-deoxycytidine	Pancreatic cancer	men	2.0792544	8	#4A74A9
5-aza-2'-deoxycytidine	Pancreatic cancer	men	2.0792544	8	#4A74A9
5-aza-2'-deoxycytidine	Pancreatic cancer	men	2.0792544	8	#4A74A9
6-mercaptopurine	Pancreatic cancer	men	1.5549105	8	#4A74A9
nilotinib	Pancreatic cancer	men	1.9293896	8	#4A74A9
ruxolitinib	Pancreatic cancer	men	1.8783813	8	#4A74A9
ruxolitinib	Pancreatic cancer	men	1.8783813	8	#4A74A9
anagrelide	Pancreatic cancer	men	1.8226762	8	#4A74A9
udca	Pancreatic cancer	men	1.7299508	8	#4A74A9
omeprazole	Pancreatic cancer	men	2.2044876	8	#4A74A9
ranitidine	Pancreatic cancer	men	1.4740196	8	#4A74A9
flurbiprofen	Pancreatic cancer	men	2.1086333	8	#4A74A9
flurbiprofen	Pancreatic cancer	men	2.1086333	8	#4A74A9
procainamide	Pancreatic cancer	men	1.891033	8	#4A74A9
procainamide	Pancreatic cancer	men	1.891033	8	#4A74A9
eprosartan	Pancreatic cancer	men	1.664988	8	#4A74A9
oxymetholone	Pancreatic cancer	men	1.8868362	8	#4A74A9
ticlopidine	Pancreatic cancer	men	1.4507096	8	#4A74A9
captopril	Pancreatic cancer	men	2.2170908	8	#4A74A9
captopril	Pancreatic cancer	men	2.2170908	8	#4A74A9
captopril	Pancreatic cancer	men	2.2170908	8	#4A74A9
metformin	Pancreatic cancer	men	1.8949237	8	#4A74A9
metformin	Pancreatic cancer	men	1.8949237	8	#4A74A9
glipizide	Pancreatic cancer	men	2.2698193	8	#4A74A9
glipizide	Pancreatic cancer	men	2.2698193	8	#4A74A9
repaglinide	Pancreatic cancer	men	2.293049	8	#4A74A9
repaglinide	Pancreatic cancer	men	2.293049	8	#4A74A9
pioglitazone	Pancreatic cancer	men	2.2005146	8	#4A74A9
pioglitazone	Pancreatic cancer	men	2.2005146	8	#4A74A9
orlistat	Pancreatic cancer	men	2.0965972	8	#4A74A9
atorvastatin	Pancreatic cancer	men	1.9297935	8	#4A74A9
atorvastatin	Pancreatic cancer	men	1.9297935	8	#4A74A9
atorvastatin	Pancreatic cancer	men	1.9297935	8	#4A74A9
miglitol	Pancreatic cancer	men	1.8598036	8	#4A74A9
gliclazide	Pancreatic cancer	men	1.9268692	8	#4A74A9
nateglinide	Pancreatic cancer	men	2.2807636	8	#4A74A9
fenofibrate	Pancreatic cancer	men	2.1018715	8	#4A74A9
fenofibrate	Pancreatic cancer	men	2.1018715	8	#4A74A9
telmisartan	Pancreatic cancer	men	2.2455828	8	#4A74A9
mifepristone	Pancreatic cancer	men	1.8645108	8	#4A74A9
lorcaserin	Pancreatic cancer	men	1.6709216	8	#4A74A9
losartan	Pancreatic cancer	men	1.6502644	8	#4A74A9
bromocriptine	Pancreatic cancer	men	1.4497911	8	#4A74A9
bromocriptine	Pancreatic cancer	men	1.4497911	8	#4A74A9
simvastatin	Pancreatic cancer	men	1.7167807	8	#4A74A9
simvastatin	Pancreatic cancer	men	1.7167807	8	#4A74A9
nicotine	Pancreatic cancer	men	1.4952906	8	#4A74A9
nicotine	Pancreatic cancer	men	1.4952906	8	#4A74A9
propericiazine	Pancreatic cancer	men	1.8218491	8	#4A74A9
reserpine	Pancreatic cancer	men	1.5161285	8	#4A74A9
clomipramine	Pancreatic cancer	men	1.6355454	8	#4A74A9
clomipramine	Pancreatic cancer	men	1.6355454	8	#4A74A9
amisulpride	Pancreatic cancer	men	1.443303	8	#4A74A9
iloperidone	Pancreatic cancer	men	1.4293389	8	#4A74A9
levomepromazine	Pancreatic cancer	men	1.4510001	8	#4A74A9
levomepromazine	Pancreatic cancer	men	1.4510001	8	#4A74A9
maprotiline	Pancreatic cancer	men	1.5015286	8	#4A74A9
maprotiline	Pancreatic cancer	men	1.5015286	8	#4A74A9
topiramate	Pancreatic cancer	men	1.4516358	8	#4A74A9
fluoxetine	Pancreatic cancer	men	1.6418455	8	#4A74A9
memantine	Pancreatic cancer	men	1.5293624	8	#4A74A9
memantine	Pancreatic cancer	men	1.5293624	8	#4A74A9
rasagiline	Pancreatic cancer	men	2.041611	8	#4A74A9
midodrine	Pancreatic cancer	men	1.6304545	8	#4A74A9
rivastigmine	Pancreatic cancer	men	1.5022954	8	#4A74A9
rivastigmine	Pancreatic cancer	men	1.5022954	8	#4A74A9
citalopram	Pancreatic cancer	men	1.6317093	8	#4A74A9
citalopram	Pancreatic cancer	men	1.6317093	8	#4A74A9
cyanocobalamin	Pancreatic cancer	men	1.6332784	8	#4A74A9
cyanocobalamin	Pancreatic cancer	men	1.6332784	8	#4A74A9
eptifibatide	Pancreatic cancer	men	2.1495676	8	#4A74A9
isosorbide	Pancreatic cancer	men	2.0855353	8	#4A74A9
prasugrel	Pancreatic cancer	men	1.4381622	8	#4A74A9
clopidogrel	Pancreatic cancer	men	1.4387618	8	#4A74A9
papaverine	Pancreatic cancer	men	1.684085	8	#4A74A9
papaverine	Pancreatic cancer	men	1.684085	8	#4A74A9
valsartan	Pancreatic cancer	men	1.6651773	8	#4A74A9
lisinopril	Pancreatic cancer	men	1.6136396	8	#4A74A9
trandolapril	Pancreatic cancer	men	1.6036208	8	#4A74A9
verapamil	Pancreatic cancer	men	1.4732242	8	#4A74A9
verapamil	Pancreatic cancer	men	1.4732242	8	#4A74A9
verapamil	Pancreatic cancer	men	1.4732242	8	#4A74A9
verapamil	Pancreatic cancer	men	1.4732242	8	#4A74A9
atropine	Pancreatic cancer	men	1.4651502	8	#4A74A9
atropine	Pancreatic cancer	men	1.4651502	8	#4A74A9
atropine	Pancreatic cancer	men	1.4651502	8	#4A74A9
amiodarone	Pancreatic cancer	men	2.1982539	8	#4A74A9
amiodarone	Pancreatic cancer	men	2.1982539	8	#4A74A9
digoxin	Pancreatic cancer	men	1.9303865	8	#4A74A9
pentoxifylline	Pancreatic cancer	men	1.5910584	8	#4A74A9
amlodipine	Pancreatic cancer	men	1.5227056	8	#4A74A9
cilostazol	Pancreatic cancer	men	1.8287334	8	#4A74A9
arginine	Pancreatic cancer	men	1.8884078	8	#4A74A9
moxifloxacin	Pancreatic cancer	men	2.4007783	8	#4A74A9
moxifloxacin	Pancreatic cancer	men	2.4007783	8	#4A74A9
acetaminophen	Pancreatic cancer	men	2.037594	8	#4A74A9
acetaminophen	Pancreatic cancer	men	2.037594	8	#4A74A9
mometasone	Pancreatic cancer	men	1.9657445	8	#4A74A9
mometasone	Pancreatic cancer	men	1.9657445	8	#4A74A9
mometasone	Pancreatic cancer	men	1.9657445	8	#4A74A9
choline	Pancreatic cancer	men	2.112685	8	#4A74A9
choline	Pancreatic cancer	men	2.112685	8	#4A74A9
zileuton	Pancreatic cancer	men	1.8116696	8	#4A74A9
montelukast	Pancreatic cancer	men	1.8135108	8	#4A74A9
ketorolac	Pancreatic cancer	men	2.093323	8	#4A74A9
ketorolac	Pancreatic cancer	men	2.093323	8	#4A74A9
ketotifen	Pancreatic cancer	men	1.8403361	8	#4A74A9
budesonide	Pancreatic cancer	men	1.7996128	8	#4A74A9
budesonide	Pancreatic cancer	men	1.7996128	8	#4A74A9
budesonide	Pancreatic cancer	men	1.7996128	8	#4A74A9
flunisolide	Pancreatic cancer	men	1.7779622	8	#4A74A9
ciclesonide	Pancreatic cancer	men	1.7755407	8	#4A74A9
oseltamivir	Pancreatic cancer	men	1.5940328	8	#4A74A9
ampicillin	Pancreatic cancer	men	1.5677686	8	#4A74A9
n-acetylcysteine	Pancreatic cancer	men	2.2591884	8	#4A74A9
dabrafenib	Pancreatic cancer	men	1.8747176	8	#4A74A9
trametinib	Pancreatic cancer	men	2.0877898	8	#4A74A9
pirfenidone	Pancreatic cancer	men	1.5833597	8	#4A74A9
pyridoxine	Pancreatic cancer	men	1.5701231	8	#4A74A9
azathioprine	Pancreatic cancer	men	2.1279478	8	#4A74A9
azathioprine	Pancreatic cancer	men	2.1279478	8	#4A74A9
azathioprine	Pancreatic cancer	men	2.1279478	8	#4A74A9
azathioprine	Pancreatic cancer	men	2.1279478	8	#4A74A9
balsalazide	Pancreatic cancer	men	2.380204	8	#4A74A9
indomethacin	Pancreatic cancer	men	2.2070875	8	#4A74A9
indomethacin	Pancreatic cancer	men	2.2070875	8	#4A74A9
lubiprostone	Pancreatic cancer	men	1.6874301	8	#4A74A9
darifenacin	Pancreatic cancer	men	1.5648845	8	#4A74A9
tegaserod	Pancreatic cancer	men	1.460129	8	#4A74A9
leflunomide	Pancreatic cancer	men	2.0261858	8	#4A74A9
auranofin	Pancreatic cancer	men	2.1291428	8	#4A74A9
apremilast	Pancreatic cancer	men	1.973692	8	#4A74A9
calcipotriol	Pancreatic cancer	men	1.9612908	8	#4A74A9
hydrocortisone	Pancreatic cancer	men	1.9409419	8	#4A74A9
acitretin	Pancreatic cancer	men	1.9744055	8	#4A74A9
amcinonide	Pancreatic cancer	men	1.9615597	8	#4A74A9
tazarotene	Pancreatic cancer	men	1.9162538	8	#4A74A9
tazarotene	Pancreatic cancer	men	1.9162538	8	#4A74A9
tazarotene	Pancreatic cancer	men	1.9162538	8	#4A74A9
fluocinonide	Pancreatic cancer	men	1.7940995	8	#4A74A9
betamethasone	Pancreatic cancer	men	1.7805377	8	#4A74A9
halcinonide	Pancreatic cancer	men	1.5999193	8	#4A74A9
adapalene	Pancreatic cancer	men	1.9871411	8	#4A74A9
retinol	Pancreatic cancer	men	1.5403558	8	#4A74A9
ofloxacin	Pancreatic cancer	men	2.4185472	8	#4A74A9
ofloxacin	Pancreatic cancer	men	2.4185472	8	#4A74A9
loteprednol	Pancreatic cancer	men	1.8006247	8	#4A74A9
rescinnamine	Pancreatic cancer	men	1.5795785	8	#4A74A9
diclofenac	Pancreatic cancer	men	1.7453582	8	#4A74A9
diclofenac	Pancreatic cancer	men	1.7453582	8	#4A74A9
ketoprofen	Pancreatic cancer	men	2.3256447	8	#4A74A9
tramadol	Pancreatic cancer	men	1.533592	8	#4A74A9
ciprofloxacin	Pancreatic cancer	men	2.2936316	8	#4A74A9
ciprofloxacin	Pancreatic cancer	men	2.2936316	8	#4A74A9
rofecoxib	Pancreatic cancer	men	2.4398072	8	#4A74A9
fenoprofen	Pancreatic cancer	men	2.2763014	8	#4A74A9
etoricoxib	Pancreatic cancer	men	2.1671128	8	#4A74A9
oxaprozin	Pancreatic cancer	men	2.1025655	8	#4A74A9
celecoxib	Pancreatic cancer	men	2.262334	8	#4A74A9
valdecoxib	Pancreatic cancer	men	2.2361157	8	#4A74A9
piroxicam	Pancreatic cancer	men	2.0900476	8	#4A74A9
diflunisal	Pancreatic cancer	men	2.0877795	8	#4A74A9
meloxicam	Pancreatic cancer	men	2.0847507	8	#4A74A9
tenoxicam	Pancreatic cancer	men	2.0834868	8	#4A74A9
naproxen	Pancreatic cancer	men	2.0725899	8	#4A74A9
salsalate	Pancreatic cancer	men	2.0709658	8	#4A74A9
tolmetin	Pancreatic cancer	men	2.0680006	8	#4A74A9
nabumetone	Pancreatic cancer	men	2.058338	8	#4A74A9
etodolac	Pancreatic cancer	men	2.0074992	8	#4A74A9
sulindac	Pancreatic cancer	men	1.8685865	8	#4A74A9
sulindac	Pancreatic cancer	men	1.8685865	8	#4A74A9
sulindac	Pancreatic cancer	men	1.8685865	8	#4A74A9
meclofenamate	Pancreatic cancer	men	1.9841871	8	#4A74A9
hydroxychloroquine	Pancreatic cancer	men	1.7029936	8	#4A74A9
furosemide	Pancreatic cancer	men	1.8111618	8	#4A74A9
pilocarpine	Pancreatic cancer	men	1.4329393	8	#4A74A9
norfloxacin	Pancreatic cancer	men	2.4273512	8	#4A74A9
lomefloxacin	Pancreatic cancer	men	2.4114013	8	#4A74A9
norethisterone	Pancreatic cancer	men	1.8264482	8	#4A74A9
rapamycin	Pancreatic cancer	men	1.747805	8	#4A74A9
mitoxantrone	Lung cancer	women	1.8181024	9	#4A74A9
mitoxantrone	Lung cancer	women	1.8181024	9	#4A74A9
mitoxantrone	Lung cancer	women	1.8181024	9	#4A74A9
mitoxantrone	Lung cancer	women	1.8181024	9	#4A74A9
mitoxantrone	Lung cancer	women	1.8181024	9	#4A74A9
gemcitabine	Lung cancer	women	1.7201973	9	#4A74A9
gemcitabine	Lung cancer	women	1.7201973	9	#4A74A9
gemcitabine	Lung cancer	women	1.7201973	9	#4A74A9
gemcitabine	Lung cancer	women	1.7201973	9	#4A74A9
sunitinib	Lung cancer	women	-1.7381927	9	#B64539
sunitinib	Lung cancer	women	-1.7381927	9	#B64539
teniposide	Lung cancer	women	1.8348466	9	#4A74A9
idarubicin	Lung cancer	women	1.8045015	9	#4A74A9
idarubicin	Lung cancer	women	1.8045015	9	#4A74A9
clofarabine	Lung cancer	women	2.1694207	9	#4A74A9
histamine	Lung cancer	women	-1.8169476	9	#B64539
5-azacytidine	Lung cancer	women	1.6395962	9	#4A74A9
5-azacytidine	Lung cancer	women	1.6395962	9	#4A74A9
5-azacytidine	Lung cancer	women	1.6395962	9	#4A74A9
5-azacytidine	Lung cancer	women	1.6395962	9	#4A74A9
5-aza-2'-deoxycytidine	Lung cancer	women	1.6846977	9	#4A74A9
5-aza-2'-deoxycytidine	Lung cancer	women	1.6846977	9	#4A74A9
